customer_id,birth_year,education_level,marital_status,annual_income,num_children,num_teenagers,registration_date,days_since_last_purchase,spend_wines,spend_fruits,spend_meat,spend_fish,spend_sweets,spend_gold,deals_purchases,web_purchases,catalog_purchases,store_purchases,monthly_web_visits,has_complaint,target
477,1975,Bachelor,Married,23957.0,1,0,2012-10-28,47,2,1,18,20,11,16,1,2,0,3,6,0,1
478,1990,Bachelor,Single,64509.0,0,0,2013-08-17,19,836,185,575,24,25,77,1,6,3,9,4,0,1
479,1963,Bachelor,Single,80695.0,0,0,2013-12-29,85,557,129,984,193,37,18,1,5,8,5,2,0,0
480,1972,Doctorate,Married,78075.0,0,0,2014-05-04,72,572,8,259,34,35,80,1,3,5,5,1,0,0
481,1986,Bachelor,Married,22518.0,1,0,2012-10-22,36,11,7,12,2,2,27,2,2,1,2,5,0,1
482,1972,Bachelor,Single,21359.0,1,0,2013-04-20,1,12,2,17,6,1,10,2,2,0,3,8,0,1
483,1969,Bachelor,Married,73448.0,0,0,2014-10-02,10,236,106,189,23,41,130,1,7,2,9,4,0,0
484,1970,Master,Partner,,0,1,2013-01-04,39,187,5,65,26,20,14,2,4,2,6,5,0,0
485,1949,Doctorate,Partner,67911.0,0,1,2014-05-22,63,529,0,356,63,28,0,3,6,7,11,3,0,0
486,1978,Bachelor,Single,7500.0,1,1,2012-12-27,5,6,5,4,13,4,25,4,2,1,3,6,0,0
487,1963,Doctorate,Partner,66313.0,0,1,2013-09-16,86,625,7,99,10,22,7,2,6,3,12,4,0,0
488,1960,Master,Partner,41275.0,1,2,2014-03-24,33,24,4,22,0,2,9,4,3,1,3,5,0,0
489,1975,Associate,Married,37284.0,1,1,2013-03-29,46,11,1,2,2,1,6,1,0,0,3,6,0,0
490,1969,Bachelor,Married,25293.0,1,0,2013-09-15,51,15,0,11,0,2,9,1,1,1,2,8,0,0
491,1975,Doctorate,Married,79174.0,0,0,2013-11-01,2,1074,37,518,193,92,129,1,5,6,7,2,0,1
492,1987,Doctorate,Single,74004.0,0,0,2014-02-24,5,784,48,560,42,176,48,1,4,6,4,3,0,1
493,1984,High School,Single,25707.0,1,0,2014-01-18,18,1,6,2,3,6,3,1,1,0,3,7,0,0
494,1965,Doctorate,Married,69969.0,0,0,2013-08-27,64,882,29,514,38,29,44,1,4,2,6,3,0,1
495,1987,Master,Married,73395.0,0,0,2014-03-18,94,272,7,80,20,7,11,1,4,4,6,2,0,0
496,1985,Bachelor,Married,19986.0,1,0,2013-11-14,74,3,6,5,0,2,6,1,0,0,3,7,0,0
497,1986,Bachelor,Married,23477.0,1,0,2013-10-21,39,38,15,54,3,8,29,3,3,0,4,8,0,0
498,1946,Doctorate,Partner,44124.0,0,1,2013-11-05,62,284,0,55,0,6,52,4,6,2,5,8,0,0
499,1953,Bachelor,Married,75027.0,0,1,2013-09-01,74,925,64,179,133,12,77,2,9,4,6,5,0,0
500,1969,Master,Married,42169.0,1,1,2013-10-19,20,19,0,9,0,0,2,2,1,0,3,8,0,0
501,1964,Bachelor,Married,60597.0,0,1,2014-01-01,2,522,0,257,32,16,66,4,2,2,8,7,0,1
502,1959,Bachelor,Married,18690.0,0,0,2012-12-28,77,6,1,7,23,4,19,1,1,1,2,8,0,0
503,1966,Doctorate,Single,69759.0,0,0,2013-10-28,38,452,20,514,13,30,0,3,4,6,5,3,0,1
504,1956,Master,Partner,34941.0,1,1,2013-06-03,26,39,2,25,4,3,24,2,3,0,3,8,0,0
505,1956,Bachelor,Married,79456.0,0,0,2012-08-22,12,565,42,548,64,83,99,1,5,6,4,3,0,1
506,1958,Master,Partner,46692.0,0,1,2013-06-06,37,170,6,97,24,12,88,3,6,1,5,6,0,0
507,1965,Master,Single,35791.0,2,1,2013-06-05,94,27,0,5,0,0,3,2,1,0,3,8,0,0
508,1977,Bachelor,Partner,96876.0,0,0,2013-06-08,79,908,43,735,40,194,21,1,7,7,9,2,0,1
509,1975,Bachelor,Single,56243.0,1,2,2013-12-30,26,347,0,35,4,3,7,6,4,2,8,5,0,0
510,1971,Master,Married,49505.0,1,1,2013-05-03,4,604,0,100,19,0,28,9,10,2,8,8,0,0
511,1955,Bachelor,Divorced,37244.0,1,1,2013-04-27,90,18,2,10,0,0,25,1,1,1,2,7,0,0
512,1952,Doctorate,Married,50870.0,0,1,2014-06-19,13,53,0,8,0,0,2,1,2,0,3,5,0,0
513,1964,Bachelor,Single,45989.0,0,1,2012-10-22,97,138,33,87,28,24,12,4,3,2,7,3,0,0
514,1975,Doctorate,Married,86836.0,0,0,2012-12-09,7,179,21,273,0,21,63,1,6,10,6,5,0,1
515,1969,Bachelor,Partner,38361.0,1,0,2013-12-27,74,39,0,56,20,8,14,3,3,1,3,7,0,0
516,1969,Bachelor,Married,4428.0,0,1,2013-05-10,0,16,4,12,2,4,321,0,25,0,0,1,0,0
517,1969,Bachelor,Partner,38361.0,1,0,2013-12-27,74,39,0,56,20,8,14,3,3,1,3,7,0,0
518,1951,Master,Divorced,57530.0,0,1,2013-12-10,68,50,1,27,6,7,1,1,1,1,4,1,0,0
519,1958,Bachelor,Married,51876.0,0,0,2013-10-15,88,99,27,102,28,48,6,1,2,2,8,1,0,0
520,1965,Doctorate,Partner,65220.0,0,0,2012-03-09,3,890,63,292,0,25,12,4,8,4,7,6,0,1
521,1958,Master,Other,61331.0,1,1,2013-10-03,42,534,5,47,0,5,41,5,11,1,6,8,0,0
522,1978,Associate,Married,25804.0,1,0,2013-01-09,34,8,7,9,13,6,12,2,2,0,3,8,0,0
523,1979,Associate,Single,88194.0,0,1,2014-03-19,19,688,14,309,201,24,38,1,11,10,10,5,0,1
524,1985,Associate,Single,33812.0,1,0,2012-03-11,86,4,17,19,30,24,39,2,2,1,3,6,0,0
525,1950,Doctorate,Widowed,56551.0,1,1,2014-07-05,48,67,4,32,17,2,16,3,2,1,4,4,0,0
526,1960,Bachelor,Partner,19740.0,0,1,2013-03-24,65,7,11,3,10,4,20,2,1,1,3,5,0,0
527,1976,Doctorate,Divorced,70179.0,0,1,2013-07-21,10,532,88,168,69,44,133,3,7,3,13,5,0,0
528,1981,Bachelor,Partner,31089.0,1,0,2012-08-17,57,31,3,31,2,8,4,3,3,0,4,8,0,0
529,1972,Bachelor,Partner,77044.0,0,1,2013-10-27,12,625,38,242,50,34,76,2,7,11,11,4,0,0
530,1969,Bachelor,Single,18589.0,0,0,2013-02-01,89,6,4,25,15,12,13,2,2,1,3,7,0,0
531,1972,Bachelor,Married,65685.0,0,1,2014-03-29,54,642,14,49,0,7,57,1,9,2,9,5,0,0
532,1974,Bachelor,Partner,75702.0,0,1,2012-10-14,87,1073,0,629,145,37,37,1,10,5,13,6,0,0
533,1970,Doctorate,Married,67536.0,0,1,2013-05-22,45,1253,0,447,23,71,35,3,11,5,11,8,0,0
534,1975,Bachelor,Married,37085.0,1,1,2014-06-26,65,39,1,16,2,0,3,4,3,0,3,8,0,0
535,1975,Bachelor,Married,48178.0,1,1,2012-10-28,69,159,4,45,6,2,38,6,5,1,4,8,0,0
536,1968,Bachelor,Married,64590.0,0,0,2012-10-14,98,920,138,168,36,46,30,1,9,4,10,6,0,0
537,1981,Associate,Partner,75774.0,1,0,2014-02-05,27,340,21,134,258,14,56,1,7,5,8,4,0,0
538,1982,Master,Partner,73450.0,0,0,2013-05-12,85,1142,51,415,90,69,37,1,7,8,11,3,0,0
539,1951,Master,Partner,47352.0,0,1,2013-11-04,70,172,12,112,8,0,15,4,6,1,5,7,0,0
540,1969,Doctorate,Married,94871.0,0,2,2012-01-09,99,169,24,553,188,0,144,1,8,5,4,7,0,1
541,1980,Doctorate,Single,65295.0,0,0,2013-12-23,19,365,32,117,34,110,6,1,3,3,13,2,0,0
542,1954,Bachelor,Partner,75315.0,0,1,2014-04-15,14,459,15,171,142,23,31,2,5,4,12,2,0,0
543,1980,Doctorate,Married,30732.0,1,0,2013-05-01,44,155,1,25,0,1,3,4,4,1,4,8,0,0
544,1949,Doctorate,Widowed,51569.0,0,1,2013-12-02,39,380,0,47,6,0,34,4,7,1,7,8,0,1
545,1961,Master,Married,80950.0,0,0,2013-03-28,44,525,147,112,219,147,63,1,6,7,9,2,0,0
546,1968,Bachelor,Single,35893.0,1,1,2012-10-15,80,158,0,23,0,0,18,6,3,1,5,8,0,0
547,1961,Bachelor,Married,36443.0,1,1,2013-03-02,9,65,0,46,4,3,20,4,3,1,3,8,0,0
548,1958,Master,Single,75154.0,0,1,2012-04-09,79,543,10,205,160,143,82,1,6,3,6,3,0,1
549,1953,Doctorate,Single,46231.0,2,1,2012-11-26,87,189,2,55,0,5,12,4,6,1,4,9,0,0
550,1953,Master,Partner,56129.0,0,1,2013-06-20,65,320,48,133,39,72,48,4,6,2,10,4,0,0
551,1970,Bachelor,Single,30015.0,1,0,2014-02-02,28,25,0,22,2,3,5,2,1,0,4,5,0,0
552,1965,Doctorate,Single,40760.0,0,1,2013-08-30,64,70,0,17,0,0,6,2,2,1,3,6,0,0
553,1958,Doctorate,Partner,37334.0,1,1,2014-02-26,44,26,1,16,2,2,15,4,3,0,4,4,0,0
554,1959,Associate,Divorced,59052.0,0,1,2013-11-17,29,230,35,75,63,57,31,3,7,1,7,5,0,0
555,1980,Bachelor,Married,43586.0,0,1,2012-08-30,26,99,2,11,4,0,16,3,3,0,4,8,0,0
556,1955,Doctorate,Partner,75261.0,0,0,2013-04-23,17,1239,17,413,23,34,17,1,5,6,5,2,0,1
557,1974,Doctorate,Married,65352.0,0,1,2013-08-21,43,284,3,84,4,7,23,2,4,2,8,4,0,0
558,1979,Bachelor,Single,61825.0,0,1,2013-07-08,56,162,50,100,55,30,27,1,4,2,8,4,0,0
559,1983,Bachelor,Partner,78687.0,0,0,2012-09-08,13,817,185,687,145,55,241,1,4,6,8,2,0,1
560,1952,Associate,Divorced,63998.0,0,0,2013-12-20,42,176,29,818,0,33,112,1,7,6,11,4,0,1
561,1953,Master,Married,59354.0,0,2,2014-04-24,59,295,21,78,39,13,13,1,4,4,7,3,0,0
562,1948,Doctorate,Married,61467.0,0,2,2012-09-12,69,410,16,114,0,5,49,3,5,2,10,5,0,0
563,1962,Master,Divorced,59432.0,0,1,2013-04-13,88,317,25,265,25,19,12,3,5,3,11,5,0,0
564,1975,Associate,Partner,19789.0,1,0,2013-11-20,24,2,5,9,28,6,28,3,2,1,3,5,0,0
565,1973,Bachelor,Married,26228.0,1,0,2013-09-22,50,2,6,4,3,1,9,1,1,0,2,8,0,0
566,1959,Doctorate,Divorced,62859.0,0,1,2012-12-30,37,1063,89,102,16,12,25,4,9,4,6,6,0,0
567,1949,Doctorate,Married,156924.0,0,0,2013-08-29,85,2,1,2,1,1,1,0,0,0,0,0,0,0
568,1969,Doctorate,Partner,69476.0,0,0,2013-09-30,3,260,86,559,63,9,67,1,4,6,4,2,0,0
569,1975,Doctorate,Partner,56559.0,0,1,2012-12-25,46,226,22,133,41,31,31,3,4,3,8,4,0,0
570,1956,Doctorate,Widowed,78028.0,0,1,2012-10-09,38,158,19,288,25,0,38,1,6,4,9,7,0,1
571,1969,Doctorate,Partner,54132.0,0,1,2014-02-16,81,30,1,8,0,0,3,1,1,0,3,7,0,0
572,1960,Bachelor,Married,29315.0,1,1,2014-06-04,55,13,2,14,8,7,4,4,2,0,4,6,0,0
573,1958,Bachelor,Partner,53977.0,0,1,2013-08-06,21,620,16,165,0,24,82,5,5,5,12,5,0,0
574,1970,Bachelor,Widowed,66731.0,0,1,2012-12-09,33,371,159,194,58,106,141,4,4,3,6,3,0,0
575,1977,Bachelor,Partner,55375.0,0,1,2013-10-17,3,42,11,57,10,28,14,1,1,1,6,2,0,0
576,1973,Associate,Married,,1,0,2012-09-14,25,25,3,43,17,4,17,3,3,0,3,8,0,0
577,1988,Bachelor,Partner,41883.0,1,0,2013-03-19,13,32,34,41,73,16,116,3,4,2,3,7,0,0
578,1962,Bachelor,Divorced,63887.0,0,1,2012-08-09,38,897,23,207,15,11,92,5,9,6,12,6,0,0
579,1991,Bachelor,Single,90273.0,0,0,2013-12-14,32,704,129,853,120,74,111,1,5,6,7,2,0,1
580,1981,Doctorate,Partner,44953.0,0,0,2012-12-21,31,728,17,133,11,8,124,1,7,3,13,6,0,0
581,1979,Bachelor,Single,61825.0,0,1,2013-07-08,56,162,50,100,55,30,27,1,4,2,8,4,0,0
582,1977,Master,Married,78710.0,0,1,2014-05-23,42,721,0,152,119,50,50,3,7,6,12,4,0,0
583,1978,Bachelor,Partner,22775.0,1,0,2013-06-19,40,5,1,8,0,0,1,1,1,0,2,8,0,0
584,1960,Bachelor,Single,48904.0,0,1,2012-02-12,1,283,10,38,0,13,27,4,7,2,4,8,0,0
585,1982,Doctorate,Married,84169.0,0,0,2013-07-08,9,1478,19,403,0,19,0,1,7,6,6,3,0,1
586,1952,Doctorate,Married,77610.0,0,1,2012-10-29,70,1245,33,332,21,33,16,2,4,7,4,7,0,0
587,1986,Doctorate,Married,82333.0,0,0,2013-03-30,60,1311,0,359,46,89,17,1,4,3,10,2,0,1
588,1964,Doctorate,Married,45759.0,1,1,2013-02-23,13,42,1,18,3,0,4,2,2,0,3,7,0,0
589,1952,Bachelor,Partner,83844.0,0,0,2013-12-05,57,901,31,345,75,31,191,1,4,4,11,1,0,0
590,1964,Master,Single,58308.0,0,1,2013-12-01,77,691,0,69,10,0,130,4,2,6,3,8,0,0
591,1992,Bachelor,Married,34935.0,0,0,2013-06-21,71,34,4,66,3,10,20,1,2,1,4,7,0,0
592,1949,Bachelor,Partner,69372.0,0,0,2013-02-19,10,997,26,269,34,13,42,1,10,4,6,4,0,1
593,1970,Associate,Married,15315.0,0,0,2013-03-08,27,7,4,13,15,8,17,2,2,0,4,5,0,0
594,1971,Doctorate,Married,78931.0,0,0,2013-10-25,19,331,197,170,58,152,35,1,2,8,13,1,0,0
595,1977,Bachelor,Married,31353.0,1,1,2013-12-29,24,10,0,10,3,1,7,2,1,1,2,8,0,0
596,1990,Bachelor,Married,18929.0,0,0,2013-02-16,15,32,0,8,23,4,18,1,1,0,4,6,0,0
597,1970,Bachelor,Single,67384.0,0,1,2012-10-11,32,957,40,175,158,53,107,2,7,8,5,5,0,0
598,1979,Bachelor,Partner,85693.0,0,1,2013-04-20,59,386,172,183,185,132,111,2,9,5,11,5,0,0
599,1973,High School,Married,18978.0,1,0,2012-11-12,41,2,8,1,4,7,15,1,1,0,3,8,0,0
600,1959,Associate,Married,26887.0,0,1,2013-10-02,27,6,7,4,3,4,6,1,1,0,3,6,0,0
601,1957,Bachelor,Married,23539.0,0,0,2014-02-28,13,4,24,11,16,1,25,1,2,0,4,6,0,0
602,1969,Master,Married,43641.0,1,1,2013-04-22,50,57,2,51,4,2,23,3,2,1,4,6,0,0
603,1972,Bachelor,Partner,46053.0,1,0,2013-02-17,46,56,10,92,19,7,25,3,3,2,4,5,0,0
604,1980,Master,Divorced,78789.0,0,0,2012-08-08,12,667,50,850,21,83,83,1,4,6,5,2,0,1
605,1965,Doctorate,Partner,51717.0,0,1,2013-08-20,55,98,1,17,0,1,5,1,3,0,4,7,0,0
606,1970,Bachelor,Single,27242.0,1,0,2012-11-11,2,3,17,26,20,1,39,2,2,0,3,9,0,1
607,1982,Master,Partner,27590.0,1,0,2013-04-23,38,6,0,5,0,0,1,1,1,0,2,7,0,0
608,1963,Master,Partner,57288.0,0,1,2014-06-25,27,527,0,21,0,0,60,3,8,1,8,6,0,0
609,1971,Master,Single,36230.0,1,0,2013-10-17,17,14,2,30,8,2,3,1,2,0,4,5,0,0
610,1953,Doctorate,Partner,64504.0,1,2,2013-04-03,81,986,36,168,16,0,108,7,11,3,4,7,0,1
611,1973,Bachelor,Married,79593.0,0,0,2014-12-05,70,350,60,568,110,133,145,1,5,6,7,2,0,0
612,1982,Master,Married,43815.0,1,0,2013-05-04,53,14,10,29,4,7,15,1,2,0,3,6,0,0
613,1971,Bachelor,Widowed,30372.0,1,1,2012-12-25,33,15,0,12,7,3,7,3,2,0,3,7,0,0
614,1978,Doctorate,Married,82170.0,0,0,2013-11-25,13,1023,93,651,49,55,37,1,5,6,7,2,0,0
615,1957,Bachelor,Married,55267.0,0,1,2013-10-21,28,161,28,136,32,3,45,4,3,4,6,3,0,0
616,1968,Bachelor,Married,63967.0,0,1,2013-09-08,57,387,84,141,73,35,162,3,4,4,12,2,0,0
617,1971,Bachelor,Divorced,43300.0,0,1,2012-10-13,87,91,3,52,2,1,31,3,4,0,4,8,0,1
618,1989,Doctorate,Single,33996.0,0,0,2013-11-09,46,40,2,15,8,0,6,1,1,1,3,4,0,0
619,1962,Bachelor,Single,69627.0,0,1,2013-03-17,35,231,161,215,171,30,53,2,8,2,11,5,0,0
620,1966,Doctorate,Single,7144.0,0,2,2013-07-12,92,81,4,33,5,2,291,0,23,1,1,0,0,0
621,1962,Bachelor,Married,56181.0,0,1,2013-08-01,6,121,103,69,8,44,48,1,4,2,7,4,0,0
622,1974,Doctorate,Partner,45068.0,0,1,2013-05-16,25,14,0,3,0,0,3,1,1,0,2,7,0,0
623,1954,Bachelor,Divorced,70044.0,0,1,2013-02-18,46,1073,0,250,153,14,14,4,7,10,5,5,0,0
624,1985,Bachelor,Married,19986.0,1,0,2013-11-14,74,3,6,5,0,2,6,1,0,0,3,7,0,0
625,1947,Bachelor,Married,27469.0,0,0,2012-02-08,2,9,1,2,3,2,0,1,0,0,3,6,0,0
626,1967,Doctorate,Single,40304.0,1,0,2013-09-30,82,37,0,17,0,0,3,1,2,0,3,7,0,0
627,1979,Bachelor,Partner,77568.0,0,1,2012-08-25,30,1230,0,396,232,178,158,1,10,2,8,5,0,0
628,1964,Bachelor,Single,61839.0,0,0,2012-12-08,20,1000,155,379,224,17,120,1,4,8,4,8,0,0
629,1953,Bachelor,Divorced,62551.0,0,0,2013-11-18,27,125,16,98,134,21,27,1,6,7,4,3,0,0
630,1947,Master,Single,91712.0,0,0,2013-10-17,47,1276,24,746,94,29,48,0,9,7,11,3,0,1
631,1972,Doctorate,Partner,34578.0,2,1,2014-11-04,1,7,0,1,0,0,0,1,1,0,2,6,0,0
632,1968,Master,Divorced,63841.0,0,1,2013-04-21,64,635,15,100,20,7,131,1,9,3,9,6,0,0
633,1969,Bachelor,Widowed,40590.0,1,1,2013-02-10,30,154,0,50,6,11,37,5,3,4,3,6,0,0
634,1963,Bachelor,Divorced,45146.0,1,1,2013-07-15,28,33,0,5,0,0,15,2,1,1,2,4,0,0
635,1960,Bachelor,Married,29440.0,1,1,2013-11-08,95,17,8,14,10,4,3,2,1,0,4,7,0,0
636,1975,Bachelor,Married,43057.0,0,1,2013-10-30,30,213,2,44,0,2,5,4,4,2,5,5,0,0
637,1968,Doctorate,Married,29187.0,1,0,2013-09-05,43,26,0,6,0,0,2,1,1,0,3,8,0,0
638,1947,Doctorate,Widowed,25358.0,0,1,2013-07-22,57,19,0,5,0,0,8,2,1,0,3,6,0,0
639,1969,Doctorate,Widowed,62187.0,0,1,2014-03-22,38,512,0,83,0,0,41,3,6,2,10,4,0,0
640,1966,Bachelor,Widowed,27038.0,0,0,2012-09-18,64,1,26,25,17,23,15,1,3,0,3,9,0,1
641,1899,Doctorate,Partner,83532.0,0,0,2013-09-26,36,755,144,562,104,64,224,1,4,6,4,1,0,0
642,1893,Associate,Single,60182.0,0,1,2014-05-17,23,8,0,5,7,0,2,1,1,0,2,4,0,0
643,1971,Doctorate,Partner,49269.0,1,0,2012-08-15,92,639,8,166,11,8,58,3,7,3,12,7,0,0
644,1982,Master,Partner,23661.0,1,0,2013-04-12,46,18,0,4,0,0,1,1,1,0,3,7,0,0
645,1971,Associate,Married,78041.0,0,0,2012-12-16,93,482,35,553,72,160,17,1,4,4,9,2,0,0
646,1991,Bachelor,Single,86037.0,0,0,2013-02-01,95,490,44,125,29,20,22,1,6,7,11,3,0,1
647,1965,Bachelor,Divorced,30630.0,1,1,2014-01-27,67,27,1,12,2,0,10,2,2,0,3,7,0,0
648,1983,Bachelor,Partner,28359.0,1,0,2013-10-27,35,6,0,5,2,1,2,1,1,0,2,7,0,0
649,1977,Bachelor,Single,35790.0,1,0,2013-02-01,54,12,6,20,30,1,3,2,2,0,3,7,0,0
650,1974,Bachelor,Married,67445.0,0,1,2012-12-08,63,757,80,217,29,80,11,5,9,6,12,6,0,0
651,1955,Master,Divorced,70638.0,0,0,2013-01-06,69,1016,12,215,16,12,63,1,4,5,10,3,0,0
652,1980,Doctorate,Single,76412.0,0,0,2013-05-05,15,840,53,804,23,71,17,1,5,4,8,3,0,1
653,1953,Bachelor,Married,39722.0,0,1,2014-02-24,92,32,0,5,2,0,8,2,2,0,3,5,0,0
654,1976,Master,Single,72309.0,0,0,2013-11-03,64,960,0,883,50,38,0,1,5,6,8,3,0,1
655,1980,Bachelor,Partner,62994.0,1,0,2014-04-03,74,224,12,48,4,12,12,1,6,2,4,6,0,0
656,1974,Bachelor,Single,42373.0,1,1,2013-08-15,83,67,5,61,3,8,19,5,2,1,5,5,0,0
657,1960,Master,Married,30522.0,0,1,2012-08-17,6,179,8,83,19,11,26,5,1,2,9,2,0,0
658,1978,Bachelor,Married,77583.0,0,0,2014-10-02,93,372,23,384,250,12,108,1,4,5,9,2,0,0
659,1954,Doctorate,Married,65324.0,0,1,2014-11-01,0,384,0,102,21,32,5,3,6,2,9,4,0,0
660,1995,Bachelor,Single,71163.0,0,0,2014-09-03,30,283,17,372,138,106,44,1,3,8,12,1,0,0
661,1965,High School,Single,23529.0,0,1,2013-07-01,67,9,7,13,3,2,20,1,1,1,2,6,0,0
662,1944,Bachelor,Married,65275.0,0,0,2013-03-04,9,388,14,218,91,14,21,1,4,3,13,2,0,0
663,1962,Doctorate,Widowed,82571.0,0,0,2014-02-04,28,861,31,558,62,95,79,0,6,5,13,2,0,0
664,1972,Bachelor,Married,69209.0,0,0,2012-09-17,4,496,32,849,229,48,128,2,5,3,6,4,0,0
665,1966,Doctorate,Partner,65814.0,0,1,2014-02-03,90,561,14,113,10,14,35,3,8,2,10,5,0,0
666,1970,Bachelor,Partner,105471.0,0,0,2013-01-21,36,1009,181,104,202,21,207,0,9,8,13,3,0,1
667,1949,Bachelor,Widowed,72298.0,0,0,2014-10-03,52,625,35,169,58,17,35,1,4,3,6,1,0,0
668,1961,Doctorate,Single,84865.0,0,0,2013-09-05,1,1248,16,349,43,16,16,1,2,4,9,4,0,1
669,1958,Doctorate,Widowed,33438.0,1,1,2013-09-22,81,62,1,16,3,2,6,4,2,1,4,5,0,0
670,1978,High School,Partner,24882.0,1,0,2012-09-09,52,1,4,10,29,0,36,1,1,1,2,6,0,0
671,1988,Bachelor,Single,25008.0,1,0,2014-02-02,72,2,8,8,6,1,9,2,1,0,3,8,0,0
672,1964,Associate,Divorced,41713.0,1,1,2014-04-29,57,77,8,44,10,10,25,5,3,1,4,6,0,0
673,1960,Associate,Partner,92556.0,0,0,2014-04-20,32,493,183,352,184,23,28,0,3,5,13,0,0,0
674,1992,Bachelor,Partner,75114.0,0,0,2013-07-11,40,571,12,523,63,60,24,1,3,10,5,2,0,0
675,1970,Bachelor,Married,70617.0,0,0,2013-06-23,45,353,61,753,40,46,27,1,3,3,7,2,0,0
676,1946,Doctorate,Single,82800.0,0,0,2012-11-24,23,1006,22,115,59,68,45,1,7,6,12,3,0,1
677,1949,Master,Widowed,47570.0,1,1,2013-05-29,3,67,1,20,0,2,31,3,2,2,2,7,0,1
678,1964,Bachelor,Married,82224.0,0,0,2014-01-25,83,307,26,360,138,31,40,1,6,9,5,3,0,0
679,1952,Doctorate,Married,54549.0,0,1,2014-03-03,8,216,2,6,0,0,9,2,5,1,4,7,0,0
680,1966,Bachelor,Partner,57811.0,0,1,2013-06-24,49,545,7,114,37,21,78,5,7,2,11,5,0,0
681,1964,Associate,Partner,68316.0,0,1,2012-04-11,54,806,80,161,120,11,33,5,10,7,10,6,0,0
682,1949,Doctorate,Partner,67911.0,0,1,2014-05-22,63,529,0,356,63,28,0,3,6,7,11,3,0,0
683,1980,Bachelor,Married,50183.0,1,1,2014-06-25,47,97,12,84,13,10,15,7,3,1,6,5,0,0
684,1972,Bachelor,Partner,26290.0,1,1,2013-12-01,49,15,8,16,11,5,22,4,2,0,4,6,0,0
685,1980,Bachelor,Single,30828.0,1,0,2013-04-10,16,16,11,15,2,0,12,2,1,1,4,3,0,0
686,1953,Bachelor,Partner,34587.0,1,1,2014-05-16,68,7,2,9,2,0,2,2,1,0,3,4,0,0
687,1982,Doctorate,Partner,32313.0,1,0,2013-11-02,60,86,4,56,2,4,7,3,4,0,4,9,0,0
688,1964,Bachelor,Married,40800.0,1,2,2013-01-01,77,24,0,27,8,30,10,2,3,0,3,7,1,0
689,1956,Associate,Partner,58821.0,0,1,2013-12-10,44,513,14,154,19,0,28,1,9,2,9,6,0,0
690,1951,Bachelor,Married,71107.0,0,1,2013-02-17,61,533,10,217,198,174,195,2,7,6,13,4,0,0
691,1960,Doctorate,Married,49154.0,1,1,2013-03-11,69,206,10,67,30,27,71,6,4,1,8,6,0,0
692,1989,High School,Married,25443.0,1,0,2012-12-22,82,1,4,3,8,9,7,1,1,0,3,8,0,0
693,1971,Associate,Divorced,49118.0,0,0,2012-08-18,90,620,54,239,99,98,119,2,9,7,10,7,0,1
694,1974,Master,Partner,46014.0,1,1,2013-01-21,21,410,0,59,19,9,44,10,7,1,8,7,0,0
695,1982,Associate,Partner,66664.0,0,0,2012-09-25,78,398,96,447,220,96,32,1,5,7,6,3,0,0
696,1951,Bachelor,Married,30833.0,1,1,2013-07-16,33,11,0,7,3,1,6,2,1,0,3,5,0,0
697,1955,Doctorate,Married,66465.0,0,1,2013-03-30,1,1200,0,204,38,29,14,3,11,9,12,6,0,0
698,1991,Doctorate,Partner,68682.0,0,0,2013-06-10,56,919,0,505,99,30,45,1,4,9,10,2,0,0
699,1959,Master,Married,77520.0,0,1,2013-08-28,30,940,44,396,0,88,58,1,8,7,7,4,0,1
700,1983,Bachelor,Married,30096.0,1,0,2014-05-22,30,5,3,11,12,5,9,1,2,0,3,6,0,0
701,1975,Master,Partner,34176.0,0,1,2014-01-22,9,11,2,7,4,2,2,1,1,0,3,3,0,0
702,1990,Bachelor,Single,26095.0,1,0,2013-06-30,77,11,7,9,3,1,11,1,1,0,3,7,0,0
703,1972,Master,Divorced,37760.0,1,0,2013-11-08,54,26,3,13,2,10,0,1,2,0,3,6,0,0
704,1971,Master,Single,33316.0,1,1,2013-04-10,34,79,1,31,4,4,12,3,2,1,4,6,0,0
705,1965,Bachelor,Married,44393.0,1,1,2013-08-22,86,24,2,20,2,2,10,2,1,0,4,4,0,0
706,1986,Master,Married,80141.0,0,0,2013-11-01,20,1184,102,673,52,40,40,1,7,4,10,6,0,1
707,1981,Master,Single,36143.0,1,0,2014-03-30,33,12,0,1,0,0,6,1,0,1,2,3,0,0
708,1977,Bachelor,Divorced,82582.0,0,0,2014-07-06,54,510,120,550,156,40,241,1,4,9,7,1,0,1
709,1952,Bachelor,Divorced,51537.0,0,1,2012-09-12,27,787,20,204,0,0,92,3,2,2,11,8,0,0
710,1983,Doctorate,Married,33569.0,1,0,2013-10-16,10,16,2,18,3,0,24,1,1,1,2,8,0,1
711,1970,Doctorate,Married,55158.0,1,1,2012-07-30,72,293,0,87,4,11,23,4,7,2,5,7,0,1
712,1986,Bachelor,Married,71952.0,1,0,2013-10-01,93,656,80,455,52,107,93,2,8,4,8,4,0,0
713,1978,Master,Single,35544.0,1,0,2014-08-03,77,30,5,23,4,1,4,1,2,0,3,7,0,0
714,1955,Bachelor,Single,80317.0,0,0,2013-08-20,64,536,11,387,149,91,57,1,3,4,10,1,0,0
715,1954,Bachelor,Married,38998.0,1,1,2012-03-11,92,34,1,14,0,0,5,3,2,0,3,8,1,0
